2023-09-26 09:20:43.172944,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips/67fdf406-6442-4b97-8134-9a397335ebd1/subnets
2023-09-26 09:21:33.007367,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips/67fdf406-6442-4b97-8134-9a397335ebd1/subnets
2023-09-26 09:22:22.870488,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips/67fdf406-6442-4b97-8134-9a397335ebd1/subnets
2023-09-26 09:22:39.978093,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips/67fdf406-6442-4b97-8134-9a397335ebd1/subnets
2023-09-26 09:24:29.728713,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts
2023-09-26 09:24:55.097864,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts
2023-09-26 09:25:15.937399,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts
2023-09-26 09:25:38.217062,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c
2023-09-26 09:27:37.352770,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages
2023-09-26 09:28:02.545657,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages
2023-09-26 09:28:09.595941,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages
2023-09-26 09:30:05.473980,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/virtual-machines
2023-09-26 09:31:21.023445,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips
2023-09-26 09:32:07.214527,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/virtual-machines
2023-09-26 09:33:54.980988,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers
2023-09-26 09:34:21.007423,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers
2023-09-26 09:34:27.102552,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers
2023-09-26 09:34:41.738881,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers
2023-09-26 09:35:15.536918,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers/d22fbbd2-aa13-48f8-9874-391677ad9cc6/blobs
2023-09-26 09:35:52.419037,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers/d22fbbd2-aa13-48f8-9874-391677ad9cc6/blobs
2023-09-26 09:35:57.802050,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers/d22fbbd2-aa13-48f8-9874-391677ad9cc6/blobs
2023-09-26 09:36:02.471379,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers/d22fbbd2-aa13-48f8-9874-391677ad9cc6/blobs
2023-09-26 09:36:08.346470,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers/d22fbbd2-aa13-48f8-9874-391677ad9cc6/blobs
2023-09-26 09:36:14.687144,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages/e5b37b80-6cba-4794-b68d-c2d44a6dbf0b/containers/d22fbbd2-aa13-48f8-9874-391677ad9cc6/blobs
2023-09-26 13:14:30.362828,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips
2023-09-26 13:14:44.640635,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/18f31170-85d3-4447-b822-0acedc66b780/policies
2023-09-26 13:15:10.358900,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739
2023-09-26 13:21:08.537579,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/18f31170-85d3-4447-b822-0acedc66b780/policies
2023-09-26 13:22:03.924609,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/18f31170-85d3-4447-b822-0acedc66b780/policies
2023-09-26 13:22:08.885146,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/18f31170-85d3-4447-b822-0acedc66b780/policies
2023-09-26 13:22:24.645464,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups
2023-09-26 13:22:35.321383,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups
2023-09-26 13:22:43.050953,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/f5595687-e78d-4eac-ad4a-320614861253
2023-09-26 13:26:39.016635,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/f5595687-e78d-4eac-ad4a-320614861253
2023-09-26 13:26:57.355274,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/f5595687-e78d-4eac-ad4a-320614861253/policies
2023-09-26 13:27:09.880622,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/f5595687-e78d-4eac-ad4a-320614861253/policies
2023-09-26 13:27:14.358253,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/f5595687-e78d-4eac-ad4a-320614861253/policies
2023-09-26 13:27:19.112397,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/network-security-groups/f5595687-e78d-4eac-ad4a-320614861253/policies
2023-09-26 13:30:02.400733,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips
2023-09-26 13:30:10.649064,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips
2023-09-26 13:30:33.784637,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips/6325f63c-84ce-46cc-b996-432602e855ce/subnets
2023-09-26 13:30:41.530967,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips/6325f63c-84ce-46cc-b996-432602e855ce/subnets
2023-09-26 13:31:07.882565,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips
2023-09-26 13:31:29.056144,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/public-ips/01767661-e36f-401b-b6d9-fd21c1b77a73/subnets
2023-09-26 13:35:10.955542,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts
2023-09-26 13:35:23.665551,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages
2023-09-26 13:35:33.109284,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/storage-accounts/d5966470-9a68-4286-a6dd-b8c36591194c/storages
2023-09-26 13:35:53.234441,POST,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/virtual-machines
2023-09-26 13:35:57.326679,GET,/user_profiles/8d2be9c9-9097-47d1-99e4-77f253fb71f6/subscriptions/6ec47d4d-4474-4f77-a35d-33674651e739/virtual-machines
